S 1 2325465
S 2 2325966
S 3 2326467
S 4 2326968
R 1 2327430
S 5 2327469
R 2 2327909
S 6 2327970
R 3 2328409
S 7 2328471
R 4 2328938
S 8 2328972
R 5 2329402
S 9 2329473
R 6 2329913
S 10 2329974
R 7 2330433
S 11 2330475
R 8 2330933
S 12 2330976
R 9 2331448
S 13 2331478
R 10 2331965
S 14 2331979
R 11 2332465
S 15 2332480
R 12 2332962
S 16 2332981
R 13 2333464
S 17 2333483
R 14 2333958
S 18 2333984
R 15 2334455
S 19 2334485
R 16 2334963
S 20 2334986
R 17 2335447
S 21 2335488
S 22 2335989
R 18 2335994
S 23 2336490
R 19 2336495
R 20 2336983
S 24 2336991
R 21 2337456
S 25 2337492
R 22 2337971
S 26 2337993
R 23 2338483
S 27 2338494
R 24 2338962
S 28 2338995
R 25 2339433
S 29 2339496
R 26 2339935
S 30 2339997
R 27 2340426
S 31 2340498
R 28 2340950
S 32 2340999
R 29 2341458
S 33 2341500
R 30 2341934
S 34 2342001
R 31 2342470
S 35 2342502
R 32 2342969
S 36 2343003
R 33 2343440
S 37 2343504
R 34 2343957
S 38 2344005
R 35 2344494
S 39 2344506
S 40 2345007
R 36 2345035
S 41 2345508
R 37 2345577
S 42 2346009
R 38 2346038
R 39 2346483
S 43 2346510
R 40 2346982
S 44 2347011
R 41 2347464
S 45 2347512
R 42 2347968
S 46 2348013
R 43 2348444
S 47 2348514
R 44 2348946
S 48 2349015
R 45 2349444
S 49 2349516
R 46 2349972
S 50 2350017
R 47 2350449
