S 1 677361
S 2 677862
S 3 678363
S 4 678864
R 1 679330
S 5 679365
R 2 679810
S 6 679866
R 3 680320
S 7 680367
R 4 680811
S 8 680868
R 5 681302
S 9 681369
R 6 681788
S 10 681870
R 7 682313
S 11 682371
R 8 682813
S 12 682872
R 9 683278
S 13 683373
R 10 683842
S 14 683874
R 11 684351
S 15 684375
R 12 684837
S 16 684876
R 13 685322
S 17 685377
R 14 685838
S 18 685878
R 15 686352
S 19 686379
R 16 686835
S 20 686880
R 17 687300
S 21 687381
R 18 687825
S 22 687882
R 19 688326
S 23 688384
R 20 688828
S 24 688885
R 21 689302
S 25 689386
R 22 689807
S 26 689887
R 23 690291
S 27 690388
R 24 690797
S 28 690889
R 25 691328
S 29 691390
R 26 691814
S 30 691891
R 27 692301
S 31 692392
R 28 692800
S 32 692893
R 29 693281
S 33 693394
R 30 693784
S 34 693895
R 31 694256
S 35 694396
R 32 694762
S 36 694897
R 33 695285
S 37 695398
R 34 695796
S 38 695899
R 35 696279
S 39 696400
R 36 696806
S 40 696901
R 37 697283
S 41 697402
R 38 697769
S 42 697903
R 39 698291
S 43 698404
R 40 698817
S 44 698905
R 41 699290
S 45 699406
R 42 699789
S 46 699907
R 43 700316
S 47 700408
R 44 700823
S 48 700909
R 45 701328
S 49 701410
R 46 701833
S 50 701911
R 47 702344
