S 1 2321980
S 2 2322481
S 3 2322982
S 4 2323483
R 1 2323954
S 5 2323984
R 2 2324467
S 6 2324485
R 3 2324967
S 7 2324986
R 4 2325479
S 8 2325487
R 5 2325967
S 9 2325988
R 6 2326481
S 10 2326489
R 7 2326966
S 11 2326990
R 8 2327474
S 12 2327491
R 9 2327970
S 13 2327992
R 10 2328481
S 14 2328493
R 11 2328968
S 15 2328994
R 12 2329473
S 16 2329495
R 13 2329964
S 17 2329996
R 14 2330484
S 18 2330497
R 15 2330992
S 19 2330998
S 20 2331499
R 16 2331500
R 17 2331972
S 21 2332000
R 18 2332472
S 22 2332502
R 19 2332958
S 23 2333003
R 20 2333495
S 24 2333504
R 21 2333999
S 25 2334005
S 26 2334507
R 22 2334508
S 27 2335008
R 23 2335016
S 28 2335509
R 24 2335515
R 25 2335983
S 29 2336010
R 26 2336493
S 30 2336512
R 27 2336986
S 31 2337013
R 28 2337501
S 32 2337514
R 29 2337982
S 33 2338015
R 30 2338479
S 34 2338516
R 31 2338994
S 35 2339017
R 32 2339506
S 36 2339518
R 33 2339987
S 37 2340019
R 34 2340507
S 38 2340520
R 35 2340984
S 39 2341021
R 36 2341473
S 40 2341522
R 37 2341994
S 41 2342023
R 38 2342518
S 42 2342524
R 39 2343016
S 43 2343025
R 40 2343518
S 44 2343526
R 41 2344014
S 45 2344027
R 42 2344519
S 46 2344528
R 43 2345011
S 47 2345029
S 48 2345530
R 44 2345532
R 45 2346019
S 49 2346031
S 50 2346532
R 46 2346542
R 47 2347019
