S 1 1265769
S 2 1266270
S 3 1266771
S 4 1267272
R 1 1267756
S 5 1267773
R 2 1268269
S 6 1268274
R 3 1268772
S 7 1268775
S 8 1269276
R 4 1269285
R 5 1269772
S 9 1269777
S 10 1270278
R 6 1270278
R 7 1270767
S 11 1270779
S 12 1271280
R 8 1271289
S 13 1271781
R 9 1271794
R 10 1272280
S 14 1272282
S 15 1272783
R 11 1272792
R 12 1273271
S 16 1273284
R 13 1273783
S 17 1273785
S 18 1274286
R 14 1274293
S 19 1274787
R 15 1274804
S 20 1275288
R 16 1275294
S 21 1275789
R 17 1275790
S 22 1276290
R 18 1276302
S 23 1276791
R 19 1276796
S 24 1277292
R 20 1277295
S 25 1277793
R 21 1277809
S 26 1278294
R 22 1278318
S 27 1278795
R 23 1278798
S 28 1279296
R 24 1279299
S 29 1279797
R 25 1279802
R 26 1280284
S 30 1280299
R 27 1280795
S 31 1280800
R 28 1281288
S 32 1281301
S 33 1281802
R 29 1281815
R 30 1282297
S 34 1282304
R 31 1282804
S 35 1282805
R 32 1283276
S 36 1283306
R 33 1283798
S 37 1283807
R 34 1284306
S 38 1284308
S 39 1284809
R 35 1284811
R 36 1285288
S 40 1285310
R 37 1285785
S 41 1285811
S 42 1286312
R 38 1286319
S 43 1286813
R 39 1286817
R 40 1287312
S 44 1287314
R 41 1287800
S 45 1287815
R 42 1288294
S 46 1288316
R 43 1288754
S 47 1288817
R 44 1289297
S 48 1289318
R 45 1289789
S 49 1289819
S 50 1290320
R 46 1290320
