S 1 1609784
S 2 1610285
S 3 1610786
S 4 1611287
R 1 1611752
S 5 1611788
R 2 1612232
S 6 1612289
R 3 1612725
S 7 1612790
R 4 1613224
S 8 1613291
R 5 1613731
S 9 1613792
R 6 1614240
S 10 1614294
R 7 1614732
S 11 1614795
R 8 1615213
S 12 1615296
R 9 1615721
S 13 1615797
R 10 1616220
S 14 1616299
R 11 1616719
S 15 1616800
R 12 1617196
S 16 1617301
R 13 1617683
S 17 1617802
R 14 1618221
S 18 1618304
R 15 1618740
S 19 1618805
R 16 1619258
S 20 1619306
R 17 1619756
S 21 1619807
R 18 1620262
S 22 1620308
R 19 1620755
S 23 1620809
R 20 1621231
S 24 1621310
R 21 1621716
S 25 1621811
R 22 1622237
S 26 1622312
R 23 1622748
S 27 1622813
R 24 1623247
S 28 1623314
R 25 1623738
S 29 1623815
R 26 1624265
S 30 1624316
R 27 1624761
S 31 1624817
R 28 1625262
S 32 1625318
R 29 1625763
S 33 1625819
R 30 1626258
S 34 1626320
R 31 1626749
S 35 1626821
S 36 1627322
R 32 1627334
S 37 1627823
R 33 1627825
R 34 1628310
S 38 1628324
R 35 1628790
S 39 1628825
R 36 1629261
S 40 1629326
R 37 1629744
S 41 1629827
R 38 1630273
S 42 1630328
R 39 1630802
S 43 1630829
R 40 1631295
S 44 1631330
R 41 1631765
S 45 1631831
R 42 1632276
S 46 1632332
R 43 1632760
S 47 1632833
R 44 1633275
S 48 1633334
R 45 1633781
S 49 1633835
R 46 1634287
S 50 1634336
R 47 1634786
