S 1 1298569
R 1 1298985
S 2 1299070
R 2 1299565
S 3 1299571
R 3 1300050
S 4 1300072
R 4 1300550
S 5 1300573
R 5 1301036
S 6 1301074
R 6 1301550
S 7 1301575
S 8 1302076
R 7 1302087
S 9 1302577
R 8 1302577
R 9 1303070
S 10 1303078
R 10 1303574
S 11 1303579
R 11 1304067
S 12 1304080
R 12 1304556
S 13 1304581
R 13 1305061
S 14 1305082
R 14 1305561
S 15 1305583
R 15 1306051
S 16 1306084
R 16 1306506
S 17 1306585
R 17 1307079
S 18 1307086
R 18 1307573
S 19 1307587
R 19 1308062
S 20 1308088
R 20 1308551
S 21 1308589
R 21 1309053
S 22 1309090
R 22 1309544
S 23 1309591
R 23 1310028
S 24 1310092
R 24 1310555
S 25 1310593
R 25 1311045
S 26 1311094
R 26 1311538
S 27 1311595
R 27 1312032
S 28 1312096
R 28 1312510
S 29 1312598
R 29 1313061
S 30 1313099
R 30 1313564
S 31 1313600
R 31 1314062
S 32 1314101
R 32 1314546
S 33 1314603
R 33 1315074
S 34 1315104
R 34 1315545
S 35 1315605
R 35 1316079
S 36 1316106
R 36 1316580
S 37 1316608
R 37 1317082
S 38 1317109
R 38 1317570
S 39 1317610
R 39 1318062
S 40 1318111
R 40 1318559
S 41 1318612
S 42 1319113
R 41 1319117
R 42 1319609
S 43 1319614
R 43 1320090
S 44 1320115
R 44 1320579
S 45 1320616
R 45 1321038
S 46 1321117
R 46 1321598
S 47 1321618
R 47 1322092
S 48 1322119
R 48 1322564
S 49 1322620
R 49 1323083
S 50 1323121
R 50 1323595
