S 1 1112379
S 2 1112880
R 1 1113348
S 3 1113381
R 2 1113852
S 4 1113882
R 3 1114350
S 5 1114383
R 4 1114861
S 6 1114884
R 5 1115370
S 7 1115385
S 8 1115886
R 6 1115904
R 7 1116360
S 9 1116387
R 8 1116830
S 10 1116888
R 9 1117366
S 11 1117389
S 12 1117890
R 10 1117897
S 13 1118391
R 11 1118396
R 12 1118891
S 14 1118892
R 13 1119381
S 15 1119393
S 16 1119894
R 14 1119902
R 15 1120350
S 17 1120395
R 16 1120878
S 18 1120896
R 17 1121396
S 19 1121397
R 18 1121896
S 20 1121898
R 19 1122382
S 21 1122399
R 20 1122874
S 22 1122900
R 21 1123384
S 23 1123401
R 22 1123862
S 24 1123902
R 23 1124371
S 25 1124403
R 24 1124901
S 26 1124904
R 25 1125395
S 27 1125405
R 26 1125876
S 28 1125906
R 27 1126405
S 29 1126407
R 28 1126887
S 30 1126908
R 29 1127393
S 31 1127409
S 32 1127910
R 30 1127923
S 33 1128411
R 31 1128419
R 32 1128903
S 34 1128912
R 33 1129404
S 35 1129413
S 36 1129914
R 34 1129917
S 37 1130415
R 35 1130426
R 36 1130900
S 38 1130916
R 37 1131395
S 39 1131417
R 38 1131912
S 40 1131918
R 39 1132401
S 41 1132419
R 40 1132890
S 42 1132920
S 43 1133421
R 41 1133421
S 44 1133922
R 42 1133925
S 45 1134423
R 43 1134423
S 46 1134924
R 44 1134932
R 45 1135419
S 47 1135425
R 46 1135925
S 48 1135926
S 49 1136427
R 47 1136436
R 48 1136917
S 50 1136928
