S 1 194498
S 2 194999
S 3 195500
S 4 196001
R 1 196499
S 5 196502
R 2 197002
S 6 197003
R 3 197488
S 7 197504
R 4 197995
S 8 198005
R 5 198493
S 9 198506
R 6 198982
S 10 199007
R 7 199461
S 11 199508
R 8 199971
S 12 200009
R 9 200455
S 13 200510
R 10 200968
S 14 201011
R 11 201464
S 15 201512
R 12 201981
S 16 202013
R 13 202470
S 17 202514
R 14 202991
S 18 203015
S 19 203516
R 15 203533
R 16 203987
S 20 204017
R 17 204480
S 21 204518
R 18 204925
S 22 205019
R 19 205516
S 23 205520
R 20 205971
S 24 206021
R 21 206482
S 25 206522
R 22 207016
S 26 207023
S 27 207524
R 23 207540
R 24 208011
S 28 208025
R 25 208516
S 29 208526
R 26 208995
S 30 209027
R 27 209479
S 31 209528
S 32 210029
R 28 210039
S 33 210530
R 29 210547
R 30 211010
S 34 211031
R 31 211489
S 35 211532
R 32 212017
S 36 212033
R 33 212521
S 37 212534
R 34 213026
S 38 213035
S 39 213536
R 35 213556
R 36 214014
S 40 214037
R 37 214497
S 41 214538
R 38 214981
S 42 215040
R 39 215527
S 43 215541
S 44 216042
R 40 216052
R 41 216532
S 45 216543
R 42 217036
S 46 217044
R 43 217535
S 47 217545
S 48 218046
R 44 218050
R 45 218525
S 49 218547
R 46 219020
S 50 219048
R 47 219522
