S 1 2933150
S 2 2933651
S 3 2934152
S 4 2934653
R 1 2935129
S 5 2935154
R 2 2935635
S 6 2935655
R 3 2936131
S 7 2936156
R 4 2936616
S 8 2936657
R 5 2937111
S 9 2937158
R 6 2937580
S 10 2937659
R 7 2938073
S 11 2938160
R 8 2938567
S 12 2938661
R 9 2939041
S 13 2939162
R 10 2939613
S 14 2939663
R 11 2940137
S 15 2940164
R 12 2940648
S 16 2940665
R 13 2941146
S 17 2941166
R 14 2941626
S 18 2941667
R 15 2942149
S 19 2942168
R 16 2942659
S 20 2942669
R 17 2943154
S 21 2943170
R 18 2943639
S 22 2943671
S 23 2944172
R 19 2944181
R 20 2944671
S 24 2944673
R 21 2945149
S 25 2945174
R 22 2945613
S 26 2945675
R 23 2946140
S 27 2946176
R 24 2946608
S 28 2946677
R 25 2947129
S 29 2947178
R 26 2947630
S 30 2947679
R 27 2948149
S 31 2948180
R 28 2948613
S 32 2948681
R 29 2949151
S 33 2949182
S 34 2949683
R 30 2950062
S 35 2950184
S 36 2950685
R 31 2951181
S 37 2951186
S 38 2951687
R 32 2952154
S 39 2952188
R 33 2952650
S 40 2952689
R 34 2953129
S 41 2953190
R 35 2953656
S 42 2953691
R 36 2954148
S 43 2954192
R 37 2954640
S 44 2954693
R 38 2955112
S 45 2955194
R 39 2955643
S 46 2955695
R 40 2956126
S 47 2956196
R 41 2956652
S 48 2956697
R 42 2957153
S 49 2957198
R 43 2957664
S 50 2957699
R 44 2958195
