S 1 1356387
S 2 1356888
S 3 1357389
R 1 1357876
S 4 1357890
R 2 1358365
S 5 1358391
R 3 1358885
S 6 1358892
S 7 1359393
R 4 1359406
S 8 1359894
R 5 1359899
S 9 1360395
R 6 1360398
R 7 1360881
S 10 1360896
R 8 1361366
S 11 1361397
R 9 1361897
S 12 1361898
S 13 1362399
R 10 1362399
R 11 1362885
S 14 1362900
R 12 1363391
S 15 1363401
R 13 1363895
S 16 1363902
S 17 1364403
R 14 1364406
S 18 1364904
R 15 1364916
S 19 1365405
R 16 1365421
R 17 1365888
S 20 1365906
R 18 1366389
S 21 1366407
R 19 1366906
S 22 1366908
S 23 1367409
R 20 1367428
S 24 1367910
R 21 1367918
S 25 1368411
R 22 1368416
R 23 1368890
S 26 1368912
R 24 1369372
S 27 1369413
S 28 1369914
R 25 1369922
S 29 1370415
R 26 1370440
S 30 1370916
R 27 1370959
S 31 1371417
R 28 1371432
S 32 1371918
R 29 1371921
S 33 1372419
R 30 1372448
R 31 1372919
S 34 1372920
S 35 1373421
R 32 1373446
S 36 1373922
R 33 1373967
R 34 1374406
S 37 1374423
R 35 1374903
S 38 1374924
R 36 1375391
S 39 1375425
R 37 1375894
S 40 1375926
R 38 1376393
S 41 1376427
R 39 1376883
S 42 1376928
R 40 1377422
S 43 1377429
S 44 1377930
R 41 1377943
S 45 1378432
R 42 1378451
S 46 1378933
R 43 1378949
S 47 1379434
R 44 1379475
S 48 1379935
R 45 1379939
S 49 1380436
R 46 1380461
S 50 1380937
R 47 1380972
