S 1 808010
R 1 808497
S 2 808511
R 2 808992
S 3 809012
R 3 809499
S 4 809513
R 4 809999
S 5 810014
R 5 810499
S 6 810515
R 6 810993
S 7 811016
R 7 811478
S 8 811517
R 8 811978
S 9 812018
R 9 812482
S 10 812519
R 10 812988
S 11 813020
R 11 813496
S 12 813521
R 12 813993
S 13 814022
R 13 814487
S 14 814523
R 14 814971
S 15 815024
R 15 815500
S 16 815525
R 16 815995
S 17 816026
R 17 816500
S 18 816527
R 18 817002
S 19 817028
R 19 817500
S 20 817529
R 20 818010
S 21 818030
R 21 818507
S 22 818531
S 23 819032
R 22 819036
R 23 819522
S 24 819533
S 25 820034
R 24 820034
S 26 820535
R 25 820540
S 27 821036
R 26 821038
R 27 821510
S 28 821537
R 28 822018
S 29 822038
S 30 822539
R 29 822543
S 31 823040
R 30 823042
S 32 823541
R 31 823560
S 33 824042
R 32 824059
R 33 824539
S 34 824543
S 35 825044
R 34 825054
R 35 825535
S 36 825545
S 37 826046
R 36 826068
S 38 826547
R 37 826555
S 39 827048
R 38 827048
S 40 827549
R 39 827572
R 40 828030
S 41 828050
R 41 828546
S 42 828551
S 43 829052
R 42 829052
R 43 829533
S 44 829553
R 44 830031
S 45 830054
S 46 830555
R 45 830609
S 47 831056
R 46 831080
S 48 831557
R 47 831579
R 48 832032
S 49 832058
R 49 832542
S 50 832559
R 50 833036
