S 1 1560803
S 2 1561304
R 1 1561747
S 3 1561805
R 2 1562268
S 4 1562306
R 3 1562780
S 5 1562807
S 6 1563308
R 4 1563317
R 5 1563796
S 7 1563809
R 6 1564306
S 8 1564310
R 7 1564790
S 9 1564811
R 8 1565279
S 10 1565312
S 11 1565813
R 9 1565815
R 10 1566297
S 12 1566314
S 13 1566815
R 11 1566819
R 12 1567311
S 14 1567316
S 15 1567817
R 13 1567819
R 14 1568307
S 16 1568318
R 15 1568818
S 17 1568819
R 16 1569297
S 18 1569320
R 17 1569803
S 19 1569821
R 18 1570293
S 20 1570322
R 19 1570798
S 21 1570823
R 20 1571314
S 22 1571324
R 21 1571812
S 23 1571825
R 22 1572312
S 24 1572326
R 23 1572826
S 25 1572827
S 26 1573328
R 24 1573335
S 27 1573829
R 25 1573836
R 26 1574326
S 28 1574330
R 27 1574820
S 29 1574831
S 30 1575332
R 28 1575345
S 31 1575833
R 29 1575844
R 30 1576301
S 32 1576334
S 33 1576835
R 31 1576844
S 34 1577336
R 32 1577344
S 35 1577837
R 33 1577844
S 36 1578338
R 34 1578361
S 37 1578839
R 35 1578864
R 36 1579339
S 38 1579340
R 37 1579832
S 39 1579841
R 38 1580322
S 40 1580342
R 39 1580816
S 41 1580843
R 40 1581328
S 42 1581344
S 43 1581845
R 41 1581847
R 42 1582317
S 44 1582346
R 43 1582834
S 45 1582848
R 44 1583341
S 46 1583349
S 47 1583850
R 45 1583852
S 48 1584351
R 46 1584367
R 47 1584847
S 49 1584852
S 50 1585353
R 48 1585394
R 49 1585842
