S 1 687448
S 2 687949
S 3 688450
S 4 688951
R 1 689411
S 5 689452
R 2 689926
S 6 689953
S 7 690454
R 3 690466
R 4 690936
S 8 690955
R 5 691434
S 9 691456
R 6 691935
S 10 691957
R 7 692432
S 11 692458
R 8 692929
S 12 692959
R 9 693452
S 13 693460
R 10 693932
S 14 693961
R 11 694458
S 15 694462
R 12 694929
S 16 694963
R 13 695433
S 17 695464
R 14 695925
S 18 695965
R 15 696444
S 19 696466
R 16 696929
S 20 696967
R 17 697459
S 21 697468
R 18 697928
S 22 697969
R 19 698454
S 23 698470
R 20 698946
S 24 698971
S 25 699472
R 21 699473
R 22 699955
S 26 699973
R 23 700420
S 27 700474
R 24 700932
S 28 700975
S 29 701476
R 25 701498
R 26 701950
S 30 701977
R 27 702448
S 31 702478
R 28 702914
S 32 702979
R 29 703452
S 33 703480
R 30 703960
S 34 703981
R 31 704406
S 35 704482
R 32 704942
S 36 704983
R 33 705461
S 37 705484
R 34 705977
S 38 705985
S 39 706486
R 35 706509
S 40 706987
R 36 706994
R 37 707453
S 41 707488
R 38 707954
S 42 707989
R 39 708475
S 43 708490
R 40 708975
S 44 708992
R 41 709469
S 45 709493
R 42 709954
S 46 709994
R 43 710448
S 47 710495
R 44 710943
S 48 710996
R 45 711456
S 49 711497
R 46 711959
S 50 711998
R 47 712450
