S 1 2295556
S 2 2296057
S 3 2296558
S 4 2297059
R 1 2297534
S 5 2297560
R 2 2298024
S 6 2298061
R 3 2298512
S 7 2298562
R 4 2299008
S 8 2299063
R 5 2299515
S 9 2299564
R 6 2300009
S 10 2300065
R 7 2300504
S 11 2300566
R 8 2301024
S 12 2301067
R 9 2301515
S 13 2301568
R 10 2302002
S 14 2302069
R 11 2302514
S 15 2302570
R 12 2303038
S 16 2303071
R 13 2303519
S 17 2303572
R 14 2304013
S 18 2304073
R 15 2304528
S 19 2304574
R 16 2305024
S 20 2305075
R 17 2305504
S 21 2305576
R 18 2306031
S 22 2306077
R 19 2306518
S 23 2306578
R 20 2307036
S 24 2307079
R 21 2307532
S 25 2307580
R 22 2308030
S 26 2308081
R 23 2308506
S 27 2308582
S 28 2309083
R 24 2309088
S 29 2309584
R 25 2309594
R 26 2310069
S 30 2310085
R 27 2310554
S 31 2310586
R 28 2311086
S 32 2311087
R 29 2311576
S 33 2311588
R 30 2312044
S 34 2312089
R 31 2312520
S 35 2312590
R 32 2313036
S 36 2313091
R 33 2313533
S 37 2313592
R 34 2314040
S 38 2314093
R 35 2314514
S 39 2314594
R 36 2315049
S 40 2315095
R 37 2315574
S 41 2315596
R 38 2316056
S 42 2316097
R 39 2316547
S 43 2316598
R 40 2317054
S 44 2317099
R 41 2317558
S 45 2317600
R 42 2318051
S 46 2318101
R 43 2318522
S 47 2318602
R 44 2319067
S 48 2319104
R 45 2319578
S 49 2319605
R 46 2320055
S 50 2320106
R 47 2320549
