S 1 157602
S 2 158103
S 3 158604
R 1 158609
R 2 159098
S 4 159105
S 5 159606
R 3 159625
S 6 160107
R 4 160130
S 7 160608
R 5 160618
R 6 161108
S 8 161110
S 9 161611
R 7 161611
S 10 162112
R 8 162119
S 11 162613
R 9 162620
R 10 163102
S 12 163115
R 11 163602
S 13 163616
R 12 164079
S 14 164117
R 13 164563
S 15 164618
R 14 165085
S 16 165120
R 15 165604
S 17 165621
R 16 166088
S 18 166122
R 17 166620
S 19 166623
R 18 167094
S 20 167124
R 19 167612
S 21 167625
R 20 168102
S 22 168126
R 21 168615
S 23 168627
R 22 169098
S 24 169128
R 23 169580
S 25 169629
R 24 170046
S 26 170130
R 25 170566
S 27 170631
R 26 171106
S 28 171132
R 27 171593
S 29 171633
R 28 172086
S 30 172134
S 31 172635
R 29 172640
S 32 173136
R 30 173165
R 31 173628
S 33 173637
R 32 174101
S 34 174138
R 33 174593
S 35 174639
R 34 175124
S 36 175140
R 35 175638
S 37 175641
R 36 176115
S 38 176142
S 39 176643
R 37 176652
R 38 177137
S 40 177144
S 41 177645
R 39 177680
S 42 178146
R 40 178153
R 41 178627
S 43 178647
R 42 179140
S 44 179148
R 43 179623
S 45 179649
R 44 180114
S 46 180150
R 45 180572
S 47 180651
R 46 181078
S 48 181152
R 47 181609
S 49 181653
R 48 182119
S 50 182154
R 49 182635
