S 1 1580039
S 2 1580540
S 3 1581041
S 4 1581542
R 1 1581997
S 5 1582043
R 2 1582475
S 6 1582544
R 3 1582973
S 7 1583045
R 4 1583485
S 8 1583546
R 5 1583996
S 9 1584047
R 6 1584515
S 10 1584548
R 7 1585025
S 11 1585049
R 8 1585517
S 12 1585550
R 9 1586030
S 13 1586051
R 10 1586524
S 14 1586552
R 11 1587025
S 15 1587053
R 12 1587501
S 16 1587554
R 13 1588003
S 17 1588055
R 14 1588504
S 18 1588556
R 15 1589008
S 19 1589057
R 16 1589494
S 20 1589558
R 17 1590000
S 21 1590059
R 18 1590488
S 22 1590560
R 19 1591005
S 23 1591061
R 20 1591489
S 24 1591562
R 21 1592008
S 25 1592064
R 22 1592475
S 26 1592565
R 23 1593010
S 27 1593066
R 24 1593517
S 28 1593567
R 25 1594006
S 29 1594068
R 26 1594504
S 30 1594569
R 27 1595031
S 31 1595070
R 28 1595541
S 32 1595571
R 29 1596027
S 33 1596072
R 30 1596531
S 34 1596573
R 31 1597012
S 35 1597074
R 32 1597512
S 36 1597575
R 33 1598032
S 37 1598076
R 34 1598546
S 38 1598577
R 35 1599039
S 39 1599078
R 36 1599543
S 40 1599579
R 37 1600029
S 41 1600080
R 38 1600534
S 42 1600581
R 39 1601038
S 43 1601082
R 40 1601528
S 44 1601583
R 41 1602025
S 45 1602084
R 42 1602533
S 46 1602585
R 43 1603031
S 47 1603086
R 44 1603552
S 48 1603587
R 45 1604030
S 49 1604088
R 46 1604550
S 50 1604589
R 47 1605038
