S 1 1706014
S 2 1706515
S 3 1707016
R 1 1707043
R 2 1707508
S 4 1707517
S 5 1708018
R 3 1708020
S 6 1708519
R 4 1708528
R 5 1709010
S 7 1709020
R 6 1709504
S 8 1709521
R 7 1710014
S 9 1710022
S 10 1710523
R 8 1710531
R 9 1711023
S 11 1711024
S 12 1711525
R 10 1711551
R 11 1711992
S 13 1712026
R 12 1712498
S 14 1712527
R 13 1712990
S 15 1713028
R 14 1713489
S 16 1713529
R 15 1713963
S 17 1714030
R 16 1714501
S 18 1714531
R 17 1715008
S 19 1715032
S 20 1715533
R 18 1715535
R 19 1715996
S 21 1716034
R 20 1716490
S 22 1716535
S 23 1717036
R 21 1717056
R 22 1717527
S 24 1717537
R 23 1718035
S 25 1718038
R 24 1718528
S 26 1718539
R 25 1719018
S 27 1719040
S 28 1719541
R 26 1719558
R 27 1720025
S 29 1720042
R 28 1720495
S 30 1720543
R 29 1720977
S 31 1721044
R 30 1721538
S 32 1721545
S 33 1722046
R 31 1722051
R 32 1722545
S 34 1722547
R 33 1723035
S 35 1723048
R 34 1723548
S 36 1723549
S 37 1724050
R 35 1724051
R 36 1724538
S 38 1724551
S 39 1725052
R 37 1725053
S 40 1725553
R 38 1725558
S 41 1726054
R 39 1726112
S 42 1726555
R 40 1726562
R 41 1727035
S 43 1727056
S 44 1727557
R 42 1727557
R 43 1728023
S 45 1728058
R 44 1728527
S 46 1728559
R 45 1729027
S 47 1729060
R 46 1729529
S 48 1729561
R 47 1730016
S 49 1730062
R 48 1730528
S 50 1730563
R 49 1731023
