S 1 2806572
S 2 2807073
R 1 2807566
S 3 2807574
S 4 2808075
R 2 2808079
S 5 2808576
R 3 2808578
R 4 2809075
S 6 2809077
S 7 2809578
R 5 2809587
S 8 2810079
R 6 2810086
R 7 2810568
S 9 2810580
R 8 2811068
S 10 2811081
R 9 2811560
S 11 2811582
R 10 2812036
S 12 2812083
R 11 2812554
S 13 2812584
R 12 2813082
S 14 2813085
R 13 2813571
S 15 2813586
R 14 2814067
S 16 2814087
R 15 2814567
S 17 2814588
R 16 2815043
S 18 2815089
R 17 2815578
S 19 2815590
S 20 2816091
R 18 2816105
R 19 2816590
S 21 2816592
S 22 2817093
R 20 2817100
S 23 2817594
R 21 2817624
S 24 2818095
R 22 2818105
S 25 2818596
R 23 2818600
S 26 2819097
R 24 2819129
S 27 2819598
R 25 2819630
S 28 2820099
R 26 2820118
S 29 2820600
R 27 2820628
R 28 2821089
S 30 2821101
R 29 2821584
S 31 2821602
S 32 2822103
R 30 2822109
R 31 2822597
S 33 2822604
S 34 2823105
R 32 2823114
S 35 2823606
R 33 2823629
S 36 2824107
R 34 2824123
S 37 2824608
R 35 2824617
S 38 2825109
R 36 2825109
S 39 2825610
R 37 2825612
R 38 2826099
S 40 2826112
S 41 2826613
R 39 2826619
R 40 2827111
S 42 2827114
R 41 2827606
S 43 2827615
S 44 2828116
R 42 2828129
S 45 2828617
R 43 2828639
S 46 2829118
R 44 2829127
S 47 2829619
R 45 2829644
S 48 2830120
R 46 2830158
S 49 2830621
R 47 2830641
S 50 2831122
R 48 2831157
R 49 2831617
