S 1 2207244
R 1 2207742
S 2 2207745
R 2 2208226
S 3 2208246
R 3 2208740
S 4 2208747
R 4 2209239
S 5 2209248
R 5 2209722
S 6 2209750
R 6 2210220
S 7 2210251
R 7 2210696
S 8 2210752
R 8 2211184
S 9 2211253
R 9 2211742
S 10 2211755
R 10 2212205
S 11 2212256
R 11 2212703
S 12 2212757
R 12 2213228
S 13 2213258
R 13 2213701
S 14 2213760
R 14 2214224
S 15 2214261
R 15 2214712
S 16 2214762
R 16 2215202
S 17 2215263
R 17 2215751
S 18 2215764
R 18 2216233
S 19 2216265
R 19 2216736
S 20 2216766
R 20 2217232
S 21 2217267
R 21 2217731
S 22 2217768
S 23 2218269
R 22 2218276
R 23 2218732
S 24 2218770
R 24 2219269
S 25 2219271
S 26 2219772
R 25 2219772
R 26 2220266
S 27 2220273
R 27 2220760
S 28 2220774
S 29 2221275
R 28 2221278
R 29 2221762
S 30 2221776
R 30 2222267
S 31 2222277
R 31 2222769
S 32 2222778
S 33 2223279
R 32 2223313
R 33 2223767
S 34 2223780
R 34 2224270
S 35 2224281
R 35 2224763
S 36 2224782
S 37 2225283
R 36 2225287
R 37 2225760
S 38 2225784
R 38 2226250
S 39 2226285
R 39 2226736
S 40 2226786
R 40 2227266
S 41 2227287
R 41 2227767
S 42 2227788
R 42 2228254
S 43 2228289
R 43 2228764
S 44 2228790
R 44 2229265
S 45 2229291
R 45 2229749
S 46 2229792
R 46 2230274
S 47 2230293
R 47 2230753
S 48 2230794
R 48 2231248
S 49 2231296
R 49 2231766
S 50 2231797
R 50 2232242
