S 1 1978777
S 2 1979278
R 1 1979282
R 2 1979772
S 3 1979779
R 3 1980276
S 4 1980280
S 5 1980781
R 4 1980792
R 5 1981250
S 6 1981282
S 7 1981783
R 6 1981789
R 7 1982266
S 8 1982284
R 8 1982759
S 9 1982785
R 9 1983260
S 10 1983286
R 10 1983748
S 11 1983787
R 11 1984260
S 12 1984288
R 12 1984786
S 13 1984789
R 13 1985278
S 14 1985290
R 14 1985778
S 15 1985792
R 15 1986268
S 16 1986293
R 16 1986778
S 17 1986794
R 17 1987280
S 18 1987295
S 19 1987796
R 18 1987796
R 19 1988291
S 20 1988297
R 20 1988786
S 21 1988798
R 21 1989281
S 22 1989299
R 22 1989780
S 23 1989800
R 23 1990281
S 24 1990301
R 24 1990774
S 25 1990802
R 25 1991277
S 26 1991303
R 26 1991788
S 27 1991804
S 28 1992305
R 27 1992327
S 29 1992806
R 28 1992814
R 29 1993284
S 30 1993307
R 30 1993768
S 31 1993808
R 31 1994270
S 32 1994309
R 32 1994765
S 33 1994810
R 33 1995296
S 34 1995311
S 35 1995812
R 34 1995813
R 35 1996283
S 36 1996313
R 36 1996812
S 37 1996814
S 38 1997315
R 37 1997327
R 38 1997805
S 39 1997816
R 39 1998281
S 40 1998317
R 40 1998797
S 41 1998818
R 41 1999266
S 42 1999319
R 42 1999812
S 43 1999820
S 44 2000321
R 43 2000344
R 44 2000817
S 45 2000822
R 45 2001308
S 46 2001323
R 46 2001798
S 47 2001824
R 47 2002321
S 48 2002325
S 49 2002826
R 48 2002844
R 49 2003312
S 50 2003328
R 50 2003785
