S 1 755667
S 2 756168
S 3 756669
S 4 757170
R 1 757656
S 5 757671
R 2 758132
S 6 758172
R 3 758629
S 7 758673
R 4 759145
S 8 759174
R 5 759668
S 9 759675
R 6 760162
S 10 760176
R 7 760634
S 11 760677
R 8 761107
S 12 761178
R 9 761591
S 13 761679
R 10 762084
S 14 762180
R 11 762592
S 15 762681
R 12 763055
S 16 763182
R 13 763567
S 17 763683
R 14 764123
S 18 764184
R 15 764612
S 19 764685
R 16 765121
S 20 765186
R 17 765643
S 21 765687
R 18 766131
S 22 766188
R 19 766588
S 23 766689
R 20 767088
S 24 767190
R 21 767598
S 25 767691
R 22 768112
S 26 768192
R 23 768588
S 27 768693
R 24 769068
S 28 769195
R 25 769531
S 29 769696
R 26 770025
S 30 770197
R 27 770558
S 31 770698
R 28 771093
S 32 771200
R 29 771595
S 33 771701
R 30 772103
S 34 772202
R 31 772631
S 35 772703
R 32 773153
S 36 773204
R 33 773650
S 37 773705
R 34 774158
S 38 774206
R 35 774628
S 39 774707
R 36 775127
S 40 775208
R 37 775628
S 41 775709
R 38 776130
S 42 776210
R 39 776637
S 43 776711
R 40 777128
S 44 777212
R 41 777607
S 45 777713
R 42 778112
S 46 778214
R 43 778619
S 47 778715
R 44 779133
S 48 779216
R 45 779623
S 49 779717
R 46 780120
S 50 780218
R 47 780638
