S 1 274052
S 2 274553
S 3 275054
S 4 275555
R 1 275559
R 2 276033
S 5 276056
R 3 276541
S 6 276557
R 4 277027
S 7 277058
R 5 277512
S 8 277559
R 6 278022
S 9 278060
R 7 278477
S 10 278561
R 8 278998
S 11 279062
S 12 279563
R 9 279589
R 10 280032
S 13 280064
S 14 280565
R 11 280592
R 12 281029
S 15 281066
R 13 281525
S 16 281567
R 14 282016
S 17 282068
R 15 282503
S 18 282569
R 16 282959
S 19 283070
R 17 283494
S 20 283571
R 18 283987
S 21 284072
R 19 284484
S 22 284573
R 20 285010
S 23 285074
R 21 285489
S 24 285575
S 25 286076
R 22 286567
S 26 286577
R 23 287046
S 27 287078
R 24 287523
S 28 287579
R 25 288028
S 29 288080
R 26 288518
S 30 288581
R 27 289032
S 31 289082
R 28 289527
S 32 289583
R 29 290017
S 33 290084
R 30 290513
S 34 290585
R 31 291047
S 35 291086
S 36 291587
R 32 291592
R 33 292075
S 37 292088
R 34 292558
S 38 292589
R 35 293049
S 39 293090
R 36 293563
S 40 293591
R 37 294040
S 41 294092
R 38 294567
S 42 294593
R 39 295093
S 43 295094
S 44 295595
R 40 295596
S 45 296096
R 41 296096
R 42 296585
S 46 296597
R 43 297079
S 47 297098
R 44 297566
S 48 297600
R 45 298086
S 49 298101
R 46 298586
S 50 298602
R 47 299095
