S 1 1529066
S 2 1529567
R 1 1529576
R 2 1530049
S 3 1530068
R 3 1530547
S 4 1530569
R 4 1531018
S 5 1531070
R 5 1531499
S 6 1531571
R 6 1531991
S 7 1532072
R 7 1532467
S 8 1532573
R 8 1533017
S 9 1533074
R 9 1533545
S 10 1533575
R 10 1534024
S 11 1534076
R 11 1534494
S 12 1534577
R 12 1535013
S 13 1535078
R 13 1535491
S 14 1535579
R 14 1536005
S 15 1536080
R 15 1536505
S 16 1536581
R 16 1537007
S 17 1537082
R 17 1537513
S 18 1537583
R 18 1538000
S 19 1538084
R 19 1538484
S 20 1538585
R 20 1538987
S 21 1539086
R 21 1539479
S 22 1539587
R 22 1539969
S 23 1540088
R 23 1540478
S 24 1540589
R 24 1541002
S 25 1541090
R 25 1541493
S 26 1541591
R 26 1541962
S 27 1542092
R 27 1542445
S 28 1542593
R 28 1542925
S 29 1543094
R 29 1543431
S 30 1543595
R 30 1543982
S 31 1544096
R 31 1544506
S 32 1544597
R 32 1544984
S 33 1545098
R 33 1545473
S 34 1545600
R 34 1545958
S 35 1546101
R 35 1546443
S 36 1546602
R 36 1546972
S 37 1547103
R 37 1547490
S 38 1547604
R 38 1548006
S 39 1548105
R 39 1548494
S 40 1548606
R 40 1549037
S 41 1549107
R 41 1549536
S 42 1549608
R 42 1550030
S 43 1550109
R 43 1550495
S 44 1550610
R 44 1551020
S 45 1551111
R 45 1551519
S 46 1551612
R 46 1552034
S 47 1552113
R 47 1552509
S 48 1552614
R 48 1553021
S 49 1553115
R 49 1553546
S 50 1553616
R 50 1554022
