S 1 1639645
S 2 1640146
S 3 1640647
S 4 1641148
R 1 1641623
S 5 1641649
R 2 1642118
S 6 1642150
R 3 1642586
S 7 1642651
R 4 1643087
S 8 1643152
R 5 1643589
S 9 1643653
R 6 1644095
S 10 1644154
R 7 1644598
S 11 1644655
R 8 1645115
S 12 1645156
R 9 1645633
S 13 1645657
R 10 1646118
S 14 1646158
R 11 1646593
S 15 1646659
R 12 1647095
S 16 1647160
R 13 1647617
S 17 1647661
R 14 1648116
S 18 1648162
R 15 1648636
S 19 1648663
R 16 1649155
S 20 1649164
R 17 1649638
S 21 1649665
R 18 1650163
S 22 1650166
R 19 1650659
S 23 1650667
R 20 1651160
S 24 1651168
R 21 1651642
S 25 1651670
R 22 1652135
S 26 1652171
R 23 1652623
S 27 1652672
R 24 1653126
S 28 1653173
R 25 1653621
S 29 1653675
R 26 1654150
S 30 1654176
R 27 1654657
S 31 1654677
R 28 1655149
S 32 1655178
R 29 1655644
S 33 1655680
R 30 1656144
S 34 1656181
R 31 1656642
S 35 1656682
R 32 1657144
S 36 1657183
R 33 1657616
S 37 1657684
R 34 1658136
S 38 1658185
R 35 1658638
S 39 1658686
R 36 1659143
S 40 1659187
R 37 1659642
S 41 1659688
R 38 1660130
S 42 1660189
R 39 1660637
S 43 1660690
R 40 1661117
S 44 1661191
R 41 1661624
S 45 1661692
R 42 1662111
S 46 1662193
R 43 1662648
S 47 1662694
R 44 1663150
S 48 1663195
R 45 1663633
S 49 1663696
R 46 1664139
S 50 1664197
R 47 1664644
