S 1 2524573
S 2 2525074
S 3 2525575
S 4 2526076
R 1 2526563
S 5 2526577
S 6 2527078
R 2 2527082
R 3 2527558
S 7 2527579
R 4 2528050
S 8 2528080
R 5 2528544
S 9 2528581
R 6 2529055
S 10 2529082
R 7 2529543
S 11 2529583
R 8 2530057
S 12 2530084
R 9 2530551
S 13 2530585
R 10 2531054
S 14 2531086
R 11 2531555
S 15 2531587
R 12 2532052
S 16 2532088
R 13 2532532
S 17 2532589
R 14 2533064
S 18 2533090
S 19 2533591
R 15 2533591
S 20 2534092
R 16 2534095
S 21 2534593
R 17 2534598
S 22 2535094
R 18 2535102
S 23 2535595
R 19 2535610
S 24 2536096
R 20 2536116
R 21 2536581
S 25 2536597
R 22 2537086
S 26 2537098
S 27 2537600
R 23 2537620
R 24 2538099
S 28 2538101
R 25 2538592
S 29 2538602
R 26 2539072
S 30 2539103
R 27 2539603
S 31 2539604
S 32 2540105
R 28 2540109
S 33 2540606
R 29 2540615
S 34 2541107
R 30 2541117
S 35 2541608
R 31 2541618
R 32 2542094
S 36 2542109
S 37 2542610
R 33 2542618
R 34 2543104
S 38 2543111
S 39 2543612
R 35 2543626
S 40 2544113
R 36 2544123
R 37 2544594
S 41 2544614
R 38 2545092
S 42 2545115
R 39 2545605
S 43 2545616
R 40 2546078
S 44 2546117
R 41 2546601
S 45 2546618
R 42 2547101
S 46 2547119
R 43 2547616
S 47 2547620
R 44 2548100
S 48 2548121
S 49 2548622
R 45 2548626
R 46 2549107
S 50 2549123
