S 1 1324207
S 2 1324708
S 3 1325209
S 4 1325710
S 5 1326211
R 1 1326216
R 2 1326699
S 6 1326712
R 3 1327199
S 7 1327213
R 4 1327711
S 8 1327714
R 5 1328209
S 9 1328215
R 6 1328714
S 10 1328716
R 7 1329189
S 11 1329217
R 8 1329685
S 12 1329718
R 9 1330199
S 13 1330219
R 10 1330711
S 14 1330720
R 11 1331218
S 15 1331221
R 12 1331699
S 16 1331722
R 13 1332219
S 17 1332224
S 18 1332725
R 14 1332727
R 15 1333211
S 19 1333226
R 16 1333726
S 20 1333727
R 17 1334205
S 21 1334228
R 18 1334727
S 22 1334729
S 23 1335230
R 19 1335247
S 24 1335731
R 20 1335742
R 21 1336229
S 25 1336232
R 22 1336719
S 26 1336733
R 23 1337227
S 27 1337234
R 24 1337729
S 28 1337735
S 29 1338236
R 25 1338244
R 26 1338733
S 30 1338737
S 31 1339238
R 27 1339238
R 28 1339726
S 32 1339739
R 29 1340223
S 33 1340240
R 30 1340736
S 34 1340741
S 35 1341242
R 31 1341259
S 36 1341743
R 32 1341745
R 33 1342232
S 37 1342244
S 38 1342745
R 34 1342791
S 39 1343246
R 35 1343262
R 36 1343744
S 40 1343747
R 37 1344244
S 41 1344248
S 42 1344749
R 38 1344766
R 39 1345243
S 43 1345250
R 40 1345746
S 44 1345751
R 41 1346226
S 45 1346252
R 42 1346750
S 46 1346753
S 47 1347254
R 43 1347266
S 48 1347755
R 44 1347760
S 49 1348256
R 45 1348258
R 46 1348736
S 50 1348757
R 47 1349251
