S 1 1414531
S 2 1415032
R 1 1415479
S 3 1415533
S 4 1416034
R 2 1416054
S 5 1416535
R 3 1416544
S 6 1417036
R 4 1417042
S 7 1417537
R 5 1417545
S 8 1418038
R 6 1418048
R 7 1418517
S 9 1418539
R 8 1419033
S 10 1419040
S 11 1419541
R 9 1419541
S 12 1420042
R 10 1420052
S 13 1420544
R 11 1420587
R 12 1421041
S 14 1421045
S 15 1421546
R 13 1421559
S 16 1422047
R 14 1422057
S 17 1422548
R 15 1422572
S 18 1423049
R 16 1423084
R 17 1423548
S 19 1423550
S 20 1424051
R 18 1424077
S 21 1424552
R 19 1424557
S 22 1425053
R 20 1425070
S 23 1425554
R 21 1425597
S 24 1426055
R 22 1426075
R 23 1426538
S 25 1426556
R 24 1427053
S 26 1427057
R 25 1427538
S 27 1427558
R 26 1428030
S 28 1428059
S 29 1428560
R 27 1428589
S 30 1429061
R 28 1429078
R 29 1429547
S 31 1429562
R 30 1430057
S 32 1430063
S 33 1430564
R 31 1430589
S 34 1431065
R 32 1431108
S 35 1431566
R 33 1431584
S 36 1432067
R 34 1432083
S 37 1432568
R 35 1432572
R 36 1433060
S 38 1433069
S 39 1433570
R 37 1433619
R 38 1434057
S 40 1434071
S 41 1434572
R 39 1434573
S 42 1435073
R 40 1435102
S 43 1435574
R 41 1435579
S 44 1436075
R 42 1436101
S 45 1436576
R 43 1436603
S 46 1437077
R 44 1437106
R 45 1437571
S 47 1437578
R 46 1438072
S 48 1438080
S 49 1438581
R 47 1438624
R 48 1439075
S 50 1439082
R 49 1439562
