S 1 66887
S 2 67388
R 1 67875
S 3 67889
R 2 68347
S 4 68390
R 3 68871
S 5 68891
R 4 69371
S 6 69392
R 5 69867
S 7 69893
R 6 70346
S 8 70394
R 7 70871
S 9 70895
R 8 71371
S 10 71396
R 9 71837
S 11 71897
R 10 72354
S 12 72398
R 11 72855
S 13 72899
R 12 73368
S 14 73400
S 15 73901
R 13 73910
R 14 74377
S 16 74402
R 15 74861
S 17 74903
R 16 75364
S 18 75404
R 17 75860
S 19 75905
R 18 76359
S 20 76406
R 19 76840
S 21 76907
R 20 77342
S 22 77408
R 21 77871
S 23 77910
R 22 78388
S 24 78411
R 23 78893
S 25 78912
R 24 79382
S 26 79413
R 25 79908
S 27 79915
R 26 80403
S 28 80416
R 27 80912
S 29 80917
S 30 81418
R 28 81425
R 29 81916
S 31 81920
R 30 82419
S 32 82421
R 31 82904
S 33 82922
R 32 83394
S 34 83423
R 33 83863
S 35 83924
R 34 84410
S 36 84425
R 35 84902
S 37 84926
R 36 85396
S 38 85427
R 37 85893
S 39 85928
R 38 86391
S 40 86429
R 39 86882
S 41 86930
R 40 87374
S 42 87431
R 41 87896
S 43 87932
S 44 88433
R 42 88439
R 43 88921
S 45 88934
R 44 89414
S 46 89435
S 47 89936
R 45 89946
R 46 90394
S 48 90437
R 47 90913
S 49 90938
R 48 91412
S 50 91439
