S 1 1490442
S 2 1490944
S 3 1491445
S 4 1491946
R 1 1492432
S 5 1492447
R 2 1492926
S 6 1492948
R 3 1493423
S 7 1493449
R 4 1493913
S 8 1493950
R 5 1494389
S 9 1494451
R 6 1494903
S 10 1494952
R 7 1495410
S 11 1495453
R 8 1495916
S 12 1495954
R 9 1496422
S 13 1496455
R 10 1496934
S 14 1496956
R 11 1497448
S 15 1497457
R 12 1497944
S 16 1497958
R 13 1498440
S 17 1498459
R 14 1498944
S 18 1498960
R 15 1499435
S 19 1499461
R 16 1499926
S 20 1499962
R 17 1500421
S 21 1500463
R 18 1500907
S 22 1500964
R 19 1501413
S 23 1501465
R 20 1501917
S 24 1501966
R 21 1502429
S 25 1502467
R 22 1502920
S 26 1502968
R 23 1503411
S 27 1503469
R 24 1503910
S 28 1503970
R 25 1504420
S 29 1504471
R 26 1504907
S 30 1504972
R 27 1505432
S 31 1505473
R 28 1505952
S 32 1505974
R 29 1506449
S 33 1506475
R 30 1506937
S 34 1506976
R 31 1507404
S 35 1507477
R 32 1507884
S 36 1507978
R 33 1508376
S 37 1508480
R 34 1508905
S 38 1508981
R 35 1509420
S 39 1509482
R 36 1509920
S 40 1509983
R 37 1510425
S 41 1510484
R 38 1510944
S 42 1510985
R 39 1511417
S 43 1511486
R 40 1511924
S 44 1511987
R 41 1512429
S 45 1512488
R 42 1512935
S 46 1512989
R 43 1513430
S 47 1513490
R 44 1513935
S 48 1513991
R 45 1514422
S 49 1514492
R 46 1514929
S 50 1514993
R 47 1515436
