S 1 2057894
S 2 2058395
R 1 2058823
S 3 2058896
R 2 2059363
S 4 2059397
R 3 2059841
S 5 2059898
R 4 2060363
S 6 2060399
R 5 2060862
S 7 2060900
S 8 2061401
R 6 2061416
S 9 2061902
R 7 2061907
R 8 2062402
S 10 2062403
R 9 2062897
S 11 2062904
R 10 2063393
S 12 2063405
R 11 2063885
S 13 2063906
R 12 2064382
S 14 2064407
R 13 2064890
S 15 2064908
R 14 2065372
S 16 2065409
R 15 2065882
S 17 2065910
R 16 2066381
S 18 2066411
R 17 2066877
S 19 2066912
R 18 2067380
S 20 2067414
R 19 2067886
S 21 2067915
R 20 2068370
S 22 2068416
R 21 2068882
S 23 2068917
R 22 2069374
S 24 2069419
R 23 2069875
S 25 2069920
R 24 2070392
S 26 2070421
R 25 2070887
S 27 2070922
R 26 2071365
S 28 2071424
R 27 2071896
S 29 2071925
R 28 2072400
S 30 2072426
R 29 2072904
S 31 2072927
R 30 2073392
S 32 2073428
R 31 2073903
S 33 2073929
R 32 2074422
S 34 2074430
R 33 2074899
S 35 2074931
R 34 2075403
S 36 2075432
R 35 2075918
S 37 2075933
R 36 2076429
S 38 2076434
R 37 2076909
S 39 2076935
R 38 2077419
S 40 2077436
R 39 2077900
S 41 2077937
R 40 2078385
S 42 2078438
R 41 2078902
S 43 2078939
R 42 2079417
S 44 2079440
R 43 2079898
S 45 2079941
R 44 2080422
S 46 2080442
R 45 2080888
S 47 2080943
R 46 2081392
S 48 2081444
R 47 2081890
S 49 2081945
R 48 2082382
S 50 2082446
R 49 2082918
