S 1 180846
S 2 181347
S 3 181848
S 4 182349
R 1 182825
S 5 182850
R 2 183318
S 6 183351
R 3 183820
S 7 183852
R 4 184317
S 8 184353
R 5 184793
S 9 184854
R 6 185326
S 10 185355
R 7 185847
S 11 185856
R 8 186336
S 12 186357
S 13 186858
R 9 186866
R 10 187354
S 14 187359
S 15 187860
R 11 187889
S 16 188361
R 12 188381
S 17 188862
R 13 188894
S 18 189363
R 14 189393
S 19 189864
R 15 189879
S 20 190365
R 16 190396
S 21 190866
R 17 190870
S 22 191367
R 18 191374
R 19 191861
S 23 191868
S 24 192369
R 20 192414
R 21 192842
S 25 192870
R 22 193355
S 26 193371
R 23 193859
S 27 193872
R 24 194357
S 28 194373
R 25 194862
S 29 194874
R 26 195339
S 30 195375
R 27 195860
S 31 195876
R 28 196318
S 32 196377
R 29 196823
S 33 196878
R 30 197343
S 34 197379
R 31 197846
S 35 197880
R 32 198348
S 36 198381
R 33 198847
S 37 198882
R 34 199348
S 38 199383
R 35 199835
S 39 199884
R 36 200366
S 40 200385
R 37 200869
S 41 200886
S 42 201387
R 38 201404
S 43 201888
R 39 201888
R 40 202380
S 44 202389
R 41 202888
S 45 202890
R 42 203379
S 46 203392
R 43 203890
S 47 203893
S 48 204394
R 44 204398
S 49 204895
R 45 204915
S 50 205396
R 46 205427
