S 1 1083110
S 2 1083611
S 3 1084112
S 4 1084613
R 1 1084642
S 5 1085114
R 2 1085125
S 6 1085615
R 3 1085639
S 7 1086116
R 4 1086131
S 8 1086617
R 5 1086637
S 9 1087118
R 6 1087122
S 10 1087619
R 7 1087635
R 8 1088101
S 11 1088120
R 9 1088620
S 12 1088621
R 10 1089079
S 13 1089122
S 14 1089623
R 11 1089625
S 15 1090124
R 12 1090131
S 16 1090625
R 13 1090625
R 14 1091100
S 17 1091126
R 15 1091588
S 18 1091627
R 16 1092105
S 19 1092128
R 17 1092626
S 20 1092629
S 21 1093130
R 18 1093144
R 19 1093595
S 22 1093632
R 20 1094093
S 23 1094133
R 21 1094597
S 24 1094634
R 22 1095116
S 25 1095135
R 23 1095544
S 26 1095636
R 24 1096096
S 27 1096137
R 25 1096608
S 28 1096638
R 26 1097128
S 29 1097139
R 27 1097621
S 30 1097640
R 28 1098092
S 31 1098141
R 29 1098590
S 32 1098642
R 30 1099115
S 33 1099143
R 31 1099612
S 34 1099644
R 32 1100130
S 35 1100145
R 33 1100602
S 36 1100646
S 37 1101147
R 34 1101147
R 35 1101644
S 38 1101648
S 39 1102149
R 36 1102153
R 37 1102648
S 40 1102650
S 41 1103151
R 38 1103168
S 42 1103652
R 39 1103661
S 43 1104153
R 40 1104162
R 41 1104636
S 44 1104654
R 42 1105128
S 45 1105155
R 43 1105617
S 46 1105656
R 44 1106101
S 47 1106157
R 45 1106635
S 48 1106658
S 49 1107159
R 46 1107161
R 47 1107648
S 50 1107660
R 48 1108143
