S 1 1703386
S 2 1703887
S 3 1704388
S 4 1704889
R 1 1705365
S 5 1705390
R 2 1705849
S 6 1705891
R 3 1706352
S 7 1706392
R 4 1706848
S 8 1706893
R 5 1707335
S 9 1707394
R 6 1707842
S 10 1707895
R 7 1708327
S 11 1708396
R 8 1708827
S 12 1708897
R 9 1709320
S 13 1709398
S 14 1709899
R 10 1709936
S 15 1710400
R 11 1710415
R 12 1710897
S 16 1710901
R 13 1711396
S 17 1711403
R 14 1711896
S 18 1711904
R 15 1712380
S 19 1712405
R 16 1712866
S 20 1712906
R 17 1713388
S 21 1713408
R 18 1713896
S 22 1713909
R 19 1714382
S 23 1714410
R 20 1714867
S 24 1714911
R 21 1715341
S 25 1715412
R 22 1715854
S 26 1715913
R 23 1716343
S 27 1716414
R 24 1716844
S 28 1716915
R 25 1717334
S 29 1717416
R 26 1717826
S 30 1717917
R 27 1718342
S 31 1718418
R 28 1718846
S 32 1718919
R 29 1719339
S 33 1719420
R 30 1719854
S 34 1719921
R 31 1720344
S 35 1720422
R 32 1720837
S 36 1720923
R 33 1721342
S 37 1721424
R 34 1721878
S 38 1721925
R 35 1722404
S 39 1722426
R 36 1722918
S 40 1722927
R 37 1723401
S 41 1723428
R 38 1723899
S 42 1723929
R 39 1724382
S 43 1724430
R 40 1724876
S 44 1724931
R 41 1725364
S 45 1725432
R 42 1725875
S 46 1725933
R 43 1726376
S 47 1726434
R 44 1726888
S 48 1726935
R 45 1727391
S 49 1727436
R 46 1727901
S 50 1727937
R 47 1728393
