S 1 399841
S 2 400342
S 3 400843
S 4 401344
R 1 401817
S 5 401845
R 2 402325
S 6 402347
R 3 402838
S 7 402848
S 8 403349
R 4 403357
R 5 403836
S 9 403850
R 6 404322
S 10 404352
R 7 404832
S 11 404853
R 8 405349
S 12 405354
R 9 405837
S 13 405855
R 10 406341
S 14 406356
S 15 406857
R 11 406859
R 12 407328
S 16 407358
S 17 407859
R 13 407866
R 14 408333
S 18 408360
S 19 408861
R 15 408861
S 20 409362
R 16 409370
S 21 409863
R 17 409869
S 22 410364
R 18 410380
R 19 410861
S 23 410865
S 24 411366
R 20 411392
S 25 411867
R 21 411870
S 26 412368
R 22 412402
S 27 412869
R 23 412877
S 28 413370
R 24 413384
S 29 413871
R 25 413884
R 26 414355
S 30 414372
S 31 414873
R 27 414875
R 28 415365
S 32 415374
S 33 415875
R 29 415877
R 30 416373
S 34 416376
S 35 416877
R 31 416881
S 36 417378
R 32 417382
S 37 417879
R 33 417890
R 34 418360
S 38 418380
S 39 418881
R 35 418881
S 40 419382
R 36 419385
S 41 419883
R 37 419906
R 38 420368
S 42 420384
S 43 420885
R 39 420907
S 44 421386
R 40 421393
S 45 421888
R 41 421894
R 42 422370
S 46 422389
R 43 422886
S 47 422890
R 44 423389
S 48 423391
R 45 423852
S 49 423892
R 46 424380
S 50 424393
